Year,Year Code,Sex,Sex Code,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude,Rate,Crude Rate
2015,2015,Female,F,California,6,55-59 years,55-59,292,1277268,,,22.9
2015,2015,Female,F,California,6,60-64 years ,60-64,208,1109447,,,18.7
2015,2015,Female,F,California,6,65-69 years,65-69,101,926969,,,10.9
2015,2015,Female,F,California,6,70-74 years,70-74,46,664806,,,6.9
2015,2015,Female,F,California,6,75-79 years,75-79,25,485633,,,5.1
2015,2015,Female,F,California,6,80-84 years,80-84,25,363113,,,6.9
2015,2015,Female,F,Colorado,8,25-29 years,25-29,23,198919,,,11.6
2015,2015,Female,F,Colorado,8,30-34 years,30-34,41,196750,,,20.8
2015,2015,Female,F,Colorado,8,35-39 years,35-39,43,182091,,,23.6
2015,2015,Female,F,Colorado,8,40-44 years,40-44,33,174723,,,18.9
2015,2015,Female,F,Colorado,8,45-49 years,45-49,44,172403,,,25.5
2015,2015,Female,F,Colorado,8,50-54 years,50-54,50,184590,,,27.1
2015,2015,Female,F,Colorado,8,55-59 years,55-59,48,185528,,,25.9
2015,2015,Female,F,Colorado,8,60-64 years ,60-64,27,164940,,,16.4
2015,2015,Female,F,Connecticut,9,25-29 years,25-29,20,107805,,,18.6
2015,2015,Female,F,Connecticut,9,35-39 years,35-39,26,107557,,,24.2
2015,2015,Female,F,Connecticut,9,40-44 years,40-44,20,112843,,,17.7
2015,2015,Female,F,Connecticut,9,45-49 years,45-49,35,132005,,,26.5
2015,2015,Female,F,Connecticut,9,50-54 years,50-54,40,144920,,,27.6
2015,2015,Female,F,Connecticut,9,55-59 years,55-59,36,139487,,,25.8
2015,2015,Female,F,Florida,12,20-24 years,20-24,69,633236,,,10.9
2015,2015,Female,F,Florida,12,25-29 years,25-29,88,661872,,,13.3
2015,2015,Female,F,Florida,12,30-34 years,30-34,126,632480,,,19.9
2015,2015,Female,F,Florida,12,35-39 years,35-39,130,605359,,,21.5
2015,2015,Female,F,Florida,12,40-44 years,40-44,122,631490,,,19.3
2015,2015,Female,F,Florida,12,45-49 years,45-49,154,664011,,,23.2
2015,2015,Female,F,Florida,12,50-54 years,50-54,186,736988,,,25.2
2015,2015,Female,F,Florida,12,55-59 years,55-59,185,724887,,,25.5
2015,2015,Female,F,Florida,12,60-64 years ,60-64,75,676569,,,11.1
2015,2015,Female,F,Florida,12,65-69 years,65-69,47,648703,,,7.2
2015,2015,Female,F,Georgia,13,20-24 years,20-24,25,358487,,,7.0
2015,2015,Female,F,Georgia,13,25-29 years,25-29,40,357560,,,11.2
2015,2015,Female,F,Georgia,13,30-34 years,30-34,63,352030,,,17.9
2015,2015,Female,F,Georgia,13,35-39 years,35-39,68,347230,,,19.6
2015,2015,Female,F,Georgia,13,40-44 years,40-44,64,359088,,,17.8
2015,2015,Female,F,Georgia,13,45-49 years,45-49,64,356101,,,18.0
2015,2015,Female,F,Georgia,13,50-54 years,50-54,82,365397,,,22.4
2015,2015,Female,F,Georgia,13,55-59 years,55-59,79,339799,,,23.2
2015,2015,Female,F,Georgia,13,60-64 years ,60-64,26,296578,,,8.8
2015,2015,Female,F,Georgia,13,65-69 years,65-69,20,254856,,,7.8
2015,2015,Female,F,Idaho,16,40-44 years,40-44,20,48208,,,41.5
2015,2015,Female,F,Illinois,17,20-24 years,20-24,41,442227,,,9.3
2015,2015,Female,F,Illinois,17,25-29 years,25-29,52,440168,,,11.8
2015,2015,Female,F,Illinois,17,30-34 years,30-34,58,442994,,,13.1
2015,2015,Female,F,Illinois,17,35-39 years,35-39,76,420934,,,18.1
2015,2015,Female,F,Illinois,17,40-44 years,40-44,64,415154,,,15.4
2015,2015,Female,F,Illinois,17,45-49 years,45-49,79,425740,,,18.6
2015,2015,Female,F,Illinois,17,50-54 years,50-54,103,457863,,,22.5
2015,2015,Female,F,Illinois,17,55-59 years,55-59,93,454446,,,20.5
2015,2015,Female,F,Illinois,17,60-64 years ,60-64,33,394315,,,8.4
2015,2015,Female,F,Indiana,18,20-24 years,20-24,39,237767,,,16.4
2015,2015,Female,F,Indiana,18,25-29 years,25-29,51,213597,,,23.9
2015,2015,Female,F,Indiana,18,30-34 years,30-34,53,210617,,,25.2
2015,2015,Female,F,Indiana,18,35-39 years,35-39,50,204909,,,24.4
2015,2015,Female,F,Indiana,18,40-44 years,40-44,60,206345,,,29.1
2015,2015,Female,F,Indiana,18,45-49 years,45-49,58,209470,,,27.7
2015,2015,Female,F,Indiana,18,50-54 years,50-54,68,232951,,,29.2
2015,2015,Female,F,Indiana,18,55-59 years,55-59,52,232345,,,22.4
2015,2015,Female,F,Indiana,18,60-64 years ,60-64,22,206075,,,10.7
2015,2015,Female,F,Iowa,19,50-54 years,50-54,21,106513,,,19.7
2015,2015,Female,F,Iowa,19,55-59 years,55-59,21,109253,,,19.2
2015,2015,Female,F,Kansas,20,40-44 years,40-44,25,82488,,,30.3
2015,2015,Female,F,Kansas,20,45-49 years,45-49,20,83975,,,23.8
2015,2015,Female,F,Kansas,20,50-54 years,50-54,22,97015,,,22.7
2015,2015,Female,F,Kentucky,21,20-24 years,20-24,20,150417,,,13.3
2015,2015,Female,F,Kentucky,21,25-29 years,25-29,40,142585,,,28.1
2015,2015,Female,F,Kentucky,21,30-34 years,30-34,64,140176,,,45.7
2015,2015,Female,F,Kentucky,21,35-39 years,35-39,69,139176,,,49.6
2015,2015,Female,F,Kentucky,21,40-44 years,40-44,83,140308,,,59.2
2015,2015,Female,F,Kentucky,21,45-49 years,45-49,74,144857,,,51.1
2015,2015,Female,F,Kentucky,21,50-54 years,50-54,85,161041,,,52.8
2015,2015,Female,F,Kentucky,21,55-59 years,55-59,46,159558,,,28.8
2015,2015,Female,F,Kentucky,21,60-64 years ,60-64,23,143471,,,16.0
2015,2015,Female,F,Louisiana,22,25-29 years,25-29,28,171971,,,16.3
2015,2015,Female,F,Louisiana,22,30-34 years,30-34,42,167176,,,25.1
2015,2015,Female,F,Louisiana,22,35-39 years,35-39,44,149285,,,29.5
2015,2015,Female,F,Louisiana,22,40-44 years,40-44,36,139377,,,25.8
2015,2015,Female,F,Louisiana,22,45-49 years,45-49,49,145726,,,33.6
2015,2015,Female,F,Louisiana,22,50-54 years,50-54,60,163397,,,36.7
2015,2015,Female,F,Louisiana,22,55-59 years,55-59,47,164630,,,28.5
2015,2015,Female,F,Maryland,24,20-24 years,20-24,27,196115,,,13.8
2015,2015,Female,F,Maryland,24,25-29 years,25-29,36,211045,,,17.1
2015,2015,Female,F,Maryland,24,30-34 years,30-34,42,210042,,,20.0
2015,2015,Female,F,Maryland,24,35-39 years,35-39,42,196190,,,21.4
2015,2015,Female,F,Maryland,24,40-44 years,40-44,48,197958,,,24.2
2015,2015,Female,F,Maryland,24,45-49 years,45-49,66,216051,,,30.5
2015,2015,Female,F,Maryland,24,50-54 years,50-54,43,235022,,,18.3
2015,2015,Female,F,Maryland,24,55-59 years,55-59,53,222494,,,23.8
2015,2015,Female,F,Maryland,24,60-64 years ,60-64,20,189683,,,10.5
2015,2015,Female,F,Massachusetts,25,20-24 years,20-24,41,247165,,,16.6
2015,2015,Female,F,Massachusetts,25,25-29 years,25-29,61,243192,,,25.1
2015,2015,Female,F,Massachusetts,25,30-34 years,30-34,69,230406,,,29.9
2015,2015,Female,F,Massachusetts,25,35-39 years,35-39,54,210482,,,25.7
2015,2015,Female,F,Massachusetts,25,40-44 years,40-44,49,215680,,,22.7
2015,2015,Female,F,Massachusetts,25,45-49 years,45-49,64,240532,,,26.6
2015,2015,Female,F,Massachusetts,25,50-54 years,50-54,81,261690,,,31.0
2015,2015,Female,F,Massachusetts,25,55-59 years,55-59,39,251655,,,15.5
2015,2015,Female,F,Michigan,26,20-24 years,20-24,55,352851,,,15.6
2015,2015,Female,F,Michigan,26,25-29 years,25-29,85,311376,,,27.3
2015,2015,Female,F,Michigan,26,30-34 years,30-34,107,295939,,,36.2
2015,2015,Female,F,Michigan,26,35-39 years,35-39,98,289520,,,33.8
2015,2015,Female,F,Michigan,26,40-44 years,40-44,99,303336,,,32.6
2015,2015,Female,F,Michigan,26,45-49 years,45-49,130,328591,,,39.6
2015,2015,Female,F,Michigan,26,50-54 years,50-54,127,366247,,,34.7
2015,2015,Female,F,Michigan,26,55-59 years,55-59,106,375825,,,28.2
2015,2015,Female,F,Michigan,26,60-64 years ,60-64,54,336299,,,16.1
2015,2015,Female,F,Michigan,26,65-69 years,65-69,30,277417,,,10.8
2015,2015,Female,F,Minnesota,27,30-34 years,30-34,23,190342,,,12.1
2015,2015,Female,F,Minnesota,27,35-39 years,35-39,30,170938,,,17.6
2015,2015,Female,F,Minnesota,27,40-44 years,40-44,37,160639,,,23.0
2015,2015,Female,F,Minnesota,27,45-49 years,45-49,30,173368,,,17.3
2015,2015,Female,F,Minnesota,27,50-54 years,50-54,34,197915,,,17.2
2015,2015,Female,F,Minnesota,27,55-59 years,55-59,24,196846,,,12.2
2015,2015,Female,F,Mississippi,28,40-44 years,40-44,23,94286,,,24.4
2015,2015,Female,F,Mississippi,28,50-54 years,50-54,23,104187,,,22.1
2015,2015,Female,F,Missouri,29,20-24 years,20-24,26,211519,,,12.3
2015,2015,Female,F,Missouri,29,25-29 years,25-29,28,202694,,,13.8
2015,2015,Female,F,Missouri,29,30-34 years,30-34,53,200842,,,26.4
2015,2015,Female,F,Missouri,29,35-39 years,35-39,49,185758,,,26.4
2015,2015,Female,F,Missouri,29,40-44 years,40-44,52,182598,,,28.5
2015,2015,Female,F,Missouri,29,45-49 years,45-49,47,189018,,,24.9
2015,2015,Female,F,Missouri,29,50-54 years,50-54,77,219016,,,35.2
2015,2015,Female,F,Missouri,29,55-59 years,55-59,52,220597,,,23.6
2015,2015,Female,F,Missouri,29,60-64 years ,60-64,31,195748,,,15.8
2015,2015,Female,F,Nevada,32,30-34 years,30-34,23,101028,,,22.8
2015,2015,Female,F,Nevada,32,35-39 years,35-39,24,95160,,,25.2
2015,2015,Female,F,Nevada,32,40-44 years,40-44,30,94919,,,31.6
2015,2015,Female,F,Nevada,32,45-49 years,45-49,25,94348,,,26.5
2015,2015,Female,F,Nevada,32,50-54 years,50-54,46,96549,,,47.6
2015,2015,Female,F,Nevada,32,55-59 years,55-59,42,93430,,,45.0
2015,2015,Female,F,Nevada,32,60-64 years ,60-64,28,87107,,,32.1
2015,2015,Female,F,New Hampshire,33,35-39 years,35-39,21,36833,,,57.0
2015,2015,Female,F,New Hampshire,33,50-54 years,50-54,25,55887,,,44.7
2015,2015,Female,F,New Jersey,34,20-24 years,20-24,32,280365,,,11.4
2015,2015,Female,F,New Jersey,34,25-29 years,25-29,49,281083,,,17.4
2015,2015,Female,F,New Jersey,34,30-34 years,30-34,42,289847,,,14.5
2015,2015,Female,F,New Jersey,34,35-39 years,35-39,40,290133,,,13.8
2015,2015,Female,F,New Jersey,34,40-44 years,40-44,42,298726,,,14.1
2015,2015,Female,F,New Jersey,34,45-49 years,45-49,62,327759,,,18.9
2015,2015,Female,F,New Jersey,34,50-54 years,50-54,57,350077,,,16.3
2015,2015,Female,F,New Jersey,34,55-59 years,55-59,50,334265,,,15.0
2015,2015,Female,F,New Jersey,34,60-64 years ,60-64,25,279188,,,9.0
2015,2015,Female,F,New Mexico,35,30-34 years,30-34,23,67194,,,34.2
2015,2015,Female,F,New Mexico,35,35-39 years,35-39,26,61687,,,42.1
2015,2015,Female,F,New Mexico,35,40-44 years,40-44,27,59637,,,45.3
2015,2015,Female,F,New Mexico,35,50-54 years,50-54,37,70625,,,52.4
2015,2015,Female,F,New Mexico,35,55-59 years,55-59,22,73361,,,30.0
2015,2015,Female,F,New York,36,20-24 years,20-24,49,708066,,,6.9
2015,2015,Female,F,New York,36,25-29 years,25-29,88,747851,,,11.8
2015,2015,Female,F,New York,36,30-34 years,30-34,92,696305,,,13.2
2015,2015,Female,F,New York,36,35-39 years,35-39,89,641376,,,13.9
2015,2015,Female,F,New York,36,40-44 years,40-44,79,629225,,,12.6
2015,2015,Female,F,New York,36,45-49 years,45-49,126,682788,,,18.5
2015,2015,Female,F,New York,36,50-54 years,50-54,127,733574,,,17.3
2015,2015,Female,F,New York,36,55-59 years,55-59,111,711059,,,15.6
2015,2015,Female,F,New York,36,60-64 years ,60-64,56,616359,,,9.1
2015,2015,Female,F,New York,36,65-69 years,65-69,33,522699,,,6.3
2015,2015,Female,F,North Carolina,37,20-24 years,20-24,29,340459,,,8.5
2015,2015,Female,F,North Carolina,37,25-29 years,25-29,54,337864,,,16.0
2015,2015,Female,F,North Carolina,37,30-34 years,30-34,59,325824,,,18.1
2015,2015,Female,F,North Carolina,37,35-39 years,35-39,61,323746,,,18.8
2015,2015,Female,F,North Carolina,37,40-44 years,40-44,84,339713,,,24.7
2015,2015,Female,F,North Carolina,37,45-49 years,45-49,86,343749,,,25.0
2015,2015,Female,F,North Carolina,37,50-54 years,50-54,101,360092,,,28.0
2015,2015,Female,F,North Carolina,37,55-59 years,55-59,78,349890,,,22.3
2015,2015,Female,F,North Carolina,37,60-64 years ,60-64,39,319067,,,12.2
2015,2015,Female,F,Ohio,39,20-24 years,20-24,76,385410,,,19.7
2015,2015,Female,F,Ohio,39,25-29 years,25-29,136,379571,,,35.8
2015,2015,Female,F,Ohio,39,30-34 years,30-34,146,362414,,,40.3
2015,2015,Female,F,Ohio,39,35-39 years,35-39,140,347702,,,40.3
2015,2015,Female,F,Ohio,39,40-44 years,40-44,164,355696,,,46.1
2015,2015,Female,F,Ohio,39,45-49 years,45-49,146,377322,,,38.7
2015,2015,Female,F,Ohio,39,50-54 years,50-54,170,421403,,,40.3
2015,2015,Female,F,Ohio,39,55-59 years,55-59,122,436385,,,28.0
2015,2015,Female,F,Ohio,39,60-64 years ,60-64,41,385756,,,10.6
2015,2015,Female,F,Ohio,39,65-69 years,65-69,21,325133,,,6.5
2015,2015,Female,F,Oklahoma,40,30-34 years,30-34,32,133289,,,24.0
2015,2015,Female,F,Oklahoma,40,35-39 years,35-39,26,120820,,,21.5
2015,2015,Female,F,Oklahoma,40,40-44 years,40-44,45,115950,,,38.8
2015,2015,Female,F,Oklahoma,40,45-49 years,45-49,48,113781,,,42.2
2015,2015,Female,F,Oklahoma,40,50-54 years,50-54,52,129591,,,40.1
2015,2015,Female,F,Oklahoma,40,55-59 years,55-59,47,132070,,,35.6
2015,2015,Female,F,Oklahoma,40,60-64 years ,60-64,29,117670,,,24.6
2015,2015,Female,F,Oregon,41,25-29 years,25-29,20,136742,,,14.6
2015,2015,Female,F,Oregon,41,35-39 years,35-39,24,133108,,,18.0
2015,2015,Female,F,Oregon,41,45-49 years,45-49,28,125262,,,22.4
2015,2015,Female,F,Oregon,41,50-54 years,50-54,41,133089,,,30.8
2015,2015,Female,F,Oregon,41,55-59 years,55-59,40,141789,,,28.2
2015,2015,Female,F,Oregon,41,60-64 years ,60-64,26,140885,,,18.5
2015,2015,Female,F,Pennsylvania,42,20-24 years,20-24,84,419548,,,20.0
2015,2015,Female,F,Pennsylvania,42,25-29 years,25-29,118,424372,,,27.8
2015,2015,Female,F,Pennsylvania,42,30-34 years,30-34,126,396787,,,31.8
2015,2015,Female,F,Pennsylvania,42,35-39 years,35-39,111,370934,,,29.9
2015,2015,Female,F,Pennsylvania,42,40-44 years,40-44,131,381613,,,34.3
2015,2015,Female,F,Pennsylvania,42,45-49 years,45-49,140,424695,,,33.0
2015,2015,Female,F,Pennsylvania,42,50-54 years,50-54,176,474070,,,37.1
2015,2015,Female,F,Pennsylvania,42,55-59 years,55-59,118,487034,,,24.2
2015,2015,Female,F,Pennsylvania,42,60-64 years ,60-64,68,433844,,,15.7
2015,2015,Female,F,Pennsylvania,42,65-69 years,65-69,31,366538,,,8.5
2015,2015,Female,F,South Carolina,45,25-29 years,25-29,27,167624,,,16.1
2015,2015,Female,F,South Carolina,45,30-34 years,30-34,21,156891,,,13.4
2015,2015,Female,F,South Carolina,45,35-39 years,35-39,41,150422,,,27.3
2015,2015,Female,F,South Carolina,45,40-44 years,40-44,38,155073,,,24.5
2015,2015,Female,F,South Carolina,45,45-49 years,45-49,41,160259,,,25.6
2015,2015,Female,F,South Carolina,45,50-54 years,50-54,59,175779,,,33.6
2015,2015,Female,F,South Carolina,45,55-59 years,55-59,52,175218,,,29.7
2015,2015,Female,F,South Carolina,45,60-64 years ,60-64,25,167338,,,14.9
2015,2015,Female,F,Tennessee,47,20-24 years,20-24,22,229124,,,9.6
2015,2015,Female,F,Tennessee,47,25-29 years,25-29,53,224605,,,23.6
2015,2015,Female,F,Tennessee,47,30-34 years,30-34,55,215918,,,25.5
2015,2015,Female,F,Tennessee,47,35-39 years,35-39,65,209210,,,31.1
2015,2015,Female,F,Tennessee,47,40-44 years,40-44,88,215362,,,40.9
2015,2015,Female,F,Tennessee,47,45-49 years,45-49,96,219440,,,43.7
2015,2015,Female,F,Tennessee,47,50-54 years,50-54,100,238317,,,42.0
2015,2015,Female,F,Tennessee,47,55-59 years,55-59,80,234886,,,34.1
2015,2015,Female,F,Tennessee,47,60-64 years ,60-64,54,213462,,,25.3
2015,2015,Female,F,Texas,48,15-19 years,15-19,26,944889,,,2.8
2015,2015,Female,F,Texas,48,20-24 years,20-24,41,974934,,,4.2
2015,2015,Female,F,Texas,48,25-29 years,25-29,73,991568,,,7.4
2015,2015,Female,F,Texas,48,30-34 years,30-34,96,985448,,,9.7
2015,2015,Female,F,Texas,48,35-39 years,35-39,99,930639,,,10.6
2015,2015,Female,F,Texas,48,40-44 years,40-44,102,921153,,,11.1
2015,2015,Female,F,Texas,48,45-49 years,45-49,149,872576,,,17.1
2015,2015,Female,F,Texas,48,50-54 years,50-54,170,892185,,,19.1
2015,2015,Female,F,Texas,48,55-59 years,55-59,156,846891,,,18.4
2015,2015,Female,F,Texas,48,60-64 years ,60-64,84,725752,,,11.6
2015,2015,Female,F,Texas,48,65-69 years,65-69,42,595417,,,7.1
2015,2015,Female,F,Utah,49,25-29 years,25-29,25,107281,,,23.3
2015,2015,Female,F,Utah,49,30-34 years,30-34,24,110501,,,21.7
2015,2015,Female,F,Utah,49,35-39 years,35-39,46,107138,,,42.9
2015,2015,Female,F,Utah,49,40-44 years,40-44,39,88541,,,44.0
2015,2015,Female,F,Utah,49,45-49 years,45-49,32,76596,,,41.8
2015,2015,Female,F,Utah,49,50-54 years,50-54,43,77435,,,55.5
2015,2015,Female,F,Utah,49,55-59 years,55-59,37,77047,,,48.0
2015,2015,Female,F,Utah,49,60-64 years ,60-64,26,67726,,,38.4
2015,2015,Female,F,Virginia,51,25-29 years,25-29,33,292600,,,11.3
2015,2015,Female,F,Virginia,51,30-34 years,30-34,56,290040,,,19.3
2015,2015,Female,F,Virginia,51,35-39 years,35-39,35,274347,,,12.8
2015,2015,Female,F,Virginia,51,40-44 years,40-44,58,274054,,,21.2
2015,2015,Female,F,Virginia,51,45-49 years,45-49,57,286707,,,19.9
2015,2015,Female,F,Virginia,51,50-54 years,50-54,43,309440,,,13.9
2015,2015,Female,F,Virginia,51,55-59 years,55-59,36,295702,,,12.2
2015,2015,Female,F,Virginia,51,60-64 years ,60-64,23,256019,,,9.0
2015,2015,Female,F,Washington,53,20-24 years,20-24,23,235899,,,9.7
2015,2015,Female,F,Washington,53,25-29 years,25-29,33,256321,,,12.9
2015,2015,Female,F,Washington,53,30-34 years,30-34,40,253822,,,15.8
2015,2015,Female,F,Washington,53,35-39 years,35-39,33,233558,,,14.1
2015,2015,Female,F,Washington,53,40-44 years,40-44,45,223637,,,20.1
2015,2015,Female,F,Washington,53,45-49 years,45-49,66,228084,,,28.9
2015,2015,Female,F,Washington,53,50-54 years,50-54,75,243884,,,30.8
2015,2015,Female,F,Washington,53,55-59 years,55-59,62,246749,,,25.1
2015,2015,Female,F,Washington,53,60-64 years ,60-64,36,228933,,,15.7
2015,2015,Female,F,Washington,53,65-69 years,65-69,23,191673,,,12.0
2015,2015,Female,F,West Virginia,54,20-24 years,20-24,20,59288,,,33.7
2015,2015,Female,F,West Virginia,54,30-34 years,30-34,27,53213,,,50.7
2015,2015,Female,F,West Virginia,54,35-39 years,35-39,39,55578,,,70.2
2015,2015,Female,F,West Virginia,54,40-44 years,40-44,49,57297,,,85.5
2015,2015,Female,F,West Virginia,54,45-49 years,45-49,35,58883,,,59.4
2015,2015,Female,F,West Virginia,54,50-54 years,50-54,47,65469,,,71.8
2015,2015,Female,F,West Virginia,54,55-59 years,55-59,33,70185,,,47.0
2015,2015,Female,F,Wisconsin,55,25-29 years,25-29,32,172921,,,18.5
2015,2015,Female,F,Wisconsin,55,30-34 years,30-34,31,183835,,,16.9
2015,2015,Female,F,Wisconsin,55,35-39 years,35-39,30,172451,,,17.4
2015,2015,Female,F,Wisconsin,55,40-44 years,40-44,43,168018,,,25.6
2015,2015,Female,F,Wisconsin,55,45-49 years,45-49,57,185378,,,30.7
2015,2015,Female,F,Wisconsin,55,50-54 years,50-54,52,213931,,,24.3
2015,2015,Female,F,Wisconsin,55,55-59 years,55-59,35,212958,,,16.4
2015,2015,Female,F,Wisconsin,55,60-64 years ,60-64,22,187272,,,11.7
2015,2015,Male,M,Alabama,1,20-24 years,20-24,32,172676,,,18.5
2015,2015,Male,M,Alabama,1,25-29 years,25-29,53,160487,,,33.0
2015,2015,Male,M,Alabama,1,30-34 years,30-34,57,150783,,,37.8
2015,2015,Male,M,Alabama,1,35-39 years,35-39,64,144701,,,44.2
2015,2015,Male,M,Alabama,1,40-44 years,40-44,52,148562,,,35.0
2015,2015,Male,M,Alabama,1,45-49 years,45-49,55,150742,,,36.5
2015,2015,Male,M,Alabama,1,50-54 years,50-54,60,164782,,,36.4
2015,2015,Male,M,Alabama,1,55-59 years,55-59,43,161967,,,26.5
2015,2015,Male,M,Alabama,1,60-64 years ,60-64,22,141907,,,15.5
2015,2015,Male,M,Arizona,4,20-24 years,20-24,65,252682,,,25.7
2015,2015,Male,M,Arizona,4,25-29 years,25-29,79,242183,,,32.6
2015,2015,Male,M,Arizona,4,30-34 years,30-34,77,229254,,,33.6
2015,2015,Male,M,Arizona,4,35-39 years,35-39,88,213511,,,41.2
2015,2015,Male,M,Arizona,4,40-44 years,40-44,84,209800,,,40.0
2015,2015,Male,M,Arizona,4,45-49 years,45-49,88,206393,,,42.6
2015,2015,Male,M,Arizona,4,50-54 years,50-54,100,212117,,,47.1
2015,2015,Male,M,Arizona,4,55-59 years,55-59,71,203716,,,34.9
2015,2015,Male,M,Arizona,4,60-64 years ,60-64,71,182708,,,38.9
2015,2015,Male,M,Arizona,4,65-69 years,65-69,27,174247,,,15.5
2015,2015,Male,M,Arkansas,5,25-29 years,25-29,27,98404,,,27.4
2015,2015,Male,M,Arkansas,5,30-34 years,30-34,24,96183,,,25.0
2015,2015,Male,M,Arkansas,5,35-39 years,35-39,39,91507,,,42.6
2015,2015,Male,M,Arkansas,5,40-44 years,40-44,26,90161,,,28.8
2015,2015,Male,M,Arkansas,5,45-49 years,45-49,28,89837,,,31.2
2015,2015,Male,M,Arkansas,5,50-54 years,50-54,27,98816,,,27.3
2015,2015,Male,M,California,6,15-19 years,15-19,45,1332080,,,3.4
2015,2015,Male,M,California,6,20-24 years,20-24,181,1492757,,,12.1
2015,2015,Male,M,California,6,25-29 years,25-29,264,1549002,,,17.0
2015,2015,Male,M,California,6,30-34 years,30-34,283,1446626,,,19.6
2015,2015,Male,M,California,6,35-39 years,35-39,267,1321722,,,20.2
2015,2015,Male,M,California,6,40-44 years,40-44,282,1281465,,,22.0
2015,2015,Male,M,California,6,45-49 years,45-49,367,1303686,,,28.2
2015,2015,Male,M,California,6,50-54 years,50-54,429,1310124,,,32.7
2015,2015,Male,M,California,6,55-59 years,55-59,460,1224849,,,37.6
2015,2015,Male,M,California,6,60-64 years ,60-64,314,1018299,,,30.8
2015,2015,Male,M,California,6,65-69 years,65-69,155,824609,,,18.8
2015,2015,Male,M,California,6,70-74 years,70-74,61,561019,,,10.9
2015,2015,Male,M,California,6,75-79 years,75-79,25,388278,,,6.4
2015,2015,Male,M,Colorado,8,20-24 years,20-24,35,205135,,,17.1
2015,2015,Male,M,Colorado,8,25-29 years,25-29,76,217475,,,34.9
2015,2015,Male,M,Colorado,8,30-34 years,30-34,76,210188,,,36.2
2015,2015,Male,M,Colorado,8,35-39 years,35-39,54,191592,,,28.2
2015,2015,Male,M,Colorado,8,40-44 years,40-44,54,185140,,,29.2
2015,2015,Male,M,Colorado,8,45-49 years,45-49,47,176451,,,26.6
2015,2015,Male,M,Colorado,8,50-54 years,50-54,64,180920,,,35.4
2015,2015,Male,M,Colorado,8,55-59 years,55-59,55,179149,,,30.7
2015,2015,Male,M,Colorado,8,60-64 years ,60-64,29,155943,,,18.6
2015,2015,Male,M,Colorado,8,65-69 years,65-69,24,126708,,,18.9
2015,2015,Male,M,Connecticut,9,20-24 years,20-24,49,127535,,,38.4
2015,2015,Male,M,Connecticut,9,25-29 years,25-29,78,113304,,,68.8
2015,2015,Male,M,Connecticut,9,30-34 years,30-34,65,109792,,,59.2
2015,2015,Male,M,Connecticut,9,35-39 years,35-39,70,103625,,,67.6
2015,2015,Male,M,Connecticut,9,40-44 years,40-44,47,107298,,,43.8
2015,2015,Male,M,Connecticut,9,45-49 years,45-49,68,124478,,,54.6
2015,2015,Male,M,Connecticut,9,50-54 years,50-54,83,136564,,,60.8
2015,2015,Male,M,Connecticut,9,55-59 years,55-59,64,132070,,,48.5
2015,2015,Male,M,Connecticut,9,60-64 years ,60-64,39,108571,,,35.9
2015,2015,Male,M,Delaware,10,25-29 years,25-29,22,33173,,,66.3
2015,2015,Male,M,Delaware,10,30-34 years,30-34,22,29296,,,75.1
2015,2015,Male,M,District of Columbia,11,55-59 years,55-59,21,17788,,,118.1
2015,2015,Male,M,Florida,12,15-19 years,15-19,24,607173,,,4.0
2015,2015,Male,M,Florida,12,20-24 years,20-24,143,663109,,,21.6
2015,2015,Male,M,Florida,12,25-29 years,25-29,254,687013,,,37.0
2015,2015,Male,M,Florida,12,30-34 years,30-34,298,632950,,,47.1
2015,2015,Male,M,Florida,12,35-39 years,35-39,288,595733,,,48.3
2015,2015,Male,M,Florida,12,40-44 years,40-44,218,615889,,,35.4
2015,2015,Male,M,Florida,12,45-49 years,45-49,225,645831,,,34.8
2015,2015,Male,M,Florida,12,50-54 years,50-54,233,701673,,,33.2
2015,2015,Male,M,Florida,12,55-59 years,55-59,205,662057,,,31.0
2015,2015,Male,M,Florida,12,60-64 years ,60-64,101,590150,,,17.1
2015,2015,Male,M,Florida,12,65-69 years,65-69,69,565867,,,12.2
2015,2015,Male,M,Florida,12,70-74 years,70-74,22,448606,,,4.9
2015,2015,Male,M,Georgia,13,20-24 years,20-24,68,378786,,,18.0
2015,2015,Male,M,Georgia,13,25-29 years,25-29,111,357055,,,31.1
2015,2015,Male,M,Georgia,13,30-34 years,30-34,118,335512,,,35.2
2015,2015,Male,M,Georgia,13,35-39 years,35-39,88,327231,,,26.9
2015,2015,Male,M,Georgia,13,40-44 years,40-44,74,337170,,,21.9
2015,2015,Male,M,Georgia,13,45-49 years,45-49,85,341382,,,24.9
2015,2015,Male,M,Georgia,13,50-54 years,50-54,75,343829,,,21.8
2015,2015,Male,M,Georgia,13,55-59 years,55-59,81,313158,,,25.9
2015,2015,Male,M,Georgia,13,60-64 years ,60-64,35,259637,,,13.5
2015,2015,Male,M,Georgia,13,65-69 years,65-69,21,219987,,,9.5
2015,2015,Male,M,Hawaii,15,45-49 years,45-49,20,42852,,,46.7
2015,2015,Male,M,Hawaii,15,55-59 years,55-59,21,45506,,,46.1
2015,2015,Male,M,Idaho,16,35-39 years,35-39,21,53138,,,39.5
2015,2015,Male,M,Illinois,17,20-24 years,20-24,113,457567,,,24.7
